split;label;text
val;0;heute haben die demokratischen fraktionen die gemeinsame resolution antisemitismus entschieden bekämpfen vorgestellt und unterschrieben
val;1;heute hat die gewaltbereite berliner polizei mal einen richtigen gegener und keine friedlichen querdenker
val;0;heute hatte im rewe einfach ein typ vor mir einen geilen hoodie an und jetzt seh ich dass der überall ausverkauft ist merkel was soll der scheiß
train;0;"heute im baumarkt gewesen  dringende baustellensachen kaufen auf vorbestellung 
aber ginge bitte wieder lockdown

ich hasse menschen"
train;0;"heute im oga  was darf satire
ach so hr laschen ist ja politiker und gar nicht satiriker
dann kann ich seine aussage nicht nachvollziehen wenn man sich den werdegang dieses herrn maaßen in den letzten 2 jahren anschaut
vielleicht versteht hr laschet dies auch nur nicht"
train;0;"heute im sonderangebot geistiger ausverkauf

hr  was genau ist ihre brachiale idee welche all die oben angesprochenen maßnahme überflüssig machen würden

sie wiegeln die gesellschaft auf spielen den teil gg einen anderen teil aus amp  wähnen sich in überlegenheit"
train;0;heute ist ein tag um unsere solidarität mit israel auszudrücken lasst euch nicht mehr alles gefallen von den terroristen der hamas und ich hoffe es lässt sich niemand von der armada an lügentrollen auf twitter beeinflussen die die angreifer als opfer darstellen
train;0;heute ist gleich jeder der gegen die antifa ist nazi das ist so ein lächerlich einfaches weltbild
test;0;heute kamen letzte lesbosflüchtlinge allerdings doppelt so viele als bunreg uns meldete  3000 anstatt 1500 es geht nicht um die zahl der schicksale es geht um die informationsehrlichkeit der bundestegierung in 16 jahren der regierung aus einer hand standard geworden
train;0;heute mal statt nachrichtenmagazinen den ganzen abend beim kochen jazz24 usagehört herrlich mal einen abend lang nichts über inzidenzzahlen impfprioritäten und impfneid   hebt deutlich die stimmung
val;1;heute sind wir nazis  der hass jüdischer extremisten auf whatsapp und telegram
val;0;heute urteil gegen den syrer der das paar in dresden  verletzt und getötet hat auch zu diesen opfern kein wort von merkel den grünen und den linken das ist ihr multikulti einfach nur feige von der brut wenn die so geil drauf sind ab nach syrien oder türkei
train;0;"heute wäre der tag gewesen gelebte solidarität zu zeigen und mit dem arsch daheim zu bleiben mit solchen demos seit ihr leider nicht besser als die querdenker
ich bin mütend und langsam auch völlig hoffnungslos
warum sowas mitten in einer pandemie
nur noch aus prinzip"
train;0;heute zeigen wir in salzwedel gemeinsam flagge gegen die afd und den hass den sie verbreitet kommt alle ab 17 uhr zur kundgebung
train;0;heutzutage sind parteien wie prostituierte  sorry egal ob afd cdu csu fdp oder grüne sie erheben die stimme für diejenigen die mit geld um sich schmeißen nicht jedoch für die anderen braven bürger  siehe cducsu immobilienkonzern bei bundesgesetz für ein mietendeckel
train;0;heutzutage sind parteien wie prostituierte  sorry egal ob afd cdu csu fdp oder grüne sie erheben die stimme für diejenigen die mit geld um sich schmeißen nicht jedoch für die anderen braven bürger  siehe cducsu immobilienkonzern bei bundesgesetz für ein mietendeckel
train;0;hey   dass die leute richtig liegen ohne querdenker zu sein und du falsch kann aber nicht sein oder riechst du auch den spirit von 1933 tief einatmen
train;0;"hey  was isn mit der nich in ordnung  is dir dit wochenende nich bekomm oder wat geht hab bei dir  noch so nen ding und  frechheit  wer is euch schonmal vorgeschlagen worden wo ihr  könntet 
 yestonoafd fckafd noafd"
train;0;"hey antifa wisst ihr wer euren müll morgen früh wieder aufsammeln und sein abgefackeltes auto besichtigen darf genau die von euch so sehr bestärkte arbeiterklasse 
b0105"
test;1;hey brandybrandner  wir wissen doch wie sehr ihr die deutsche gesellschaft und die öffentlichrechtlichen hasst nix neues von dir und deinem gesindel aus der noafd ihr seid am ende byebyeafd afdistnichtnormal afdverfassungsfeindlich
train;0;hey bundesverfassungsgericht  schutz der familie laut gg
train;1;"hey faschos  wahrscheinlich sind unter  den dummbatzen die meinen herrr jauch beidigen zu müssen viele von  eurem stimmvieh ist das nicht das nicht widerlich
fckafd"
test;0;hey hannes ich wollte mich noch mal bei dir und deiner dreckigen assipartei bedanken dass ihr mal wieder ein notwendiges und wichtiges gesetz gekippt habt bienenschutzgesetz weil der scheiß bauernverband interveniert hat ihr seid der letzte dreck liebe grüße
val;0;hey hannes kurzes update für dich
train;0;"hey hannes
ich warte noch auf eine antwort"
train;0;hey leute wollt ihr euch das mit armin laschet nicht noch mal überlegen man sieht doch dass er es nicht kann wie seine aussage zum aktuellen nahostkonflikt wieder gezeigt hat ihr verliert immer mehr stimmen nicht nur bei den jungen leuten auch bei uns über 50 jährigen
train;0;hey was empfehlen sie leuten wie mir die nicht viel geld haben und ein eher älteres auto ich kann kaum noch fahren weil benzin so teuer ist und würde gerne auf alternativen umsteigen hab dafür aber kein geld finde das ist ein problem dass elektroautos eher luxusgut sind
train;0;hi hi  habe noch nie tatort gekuckt selbst als tschillar  ein gewisser til schweiger querdenker lief
train;0;"hi lichtgestirn
vw versucht sich als fortschrittlich im thema emobilität und klimaschutz darzustellen verkauft aber gleichzeitig millionen verbrenner und will den anteil an klimaschädlichen suvs an seinen verkäufen weiter erhöhen"
train;0;hier
train;0;hier du depp  und mit deinen gewaltfantasien solltest du mal zum arzt gehen
train;1;hier ein paar daten für alle kartoffel die total überzeugt sind dass sie die deutsche schuld auf den importierten antisemitismus abwälzen können quelle gegenwartsbewältigung von  max czollek
test;1;hier entlarvt sich der  selbst  eine hetzjagd wie er im bilderbuch steht widerwärtiges blatt wieviel hat euch bill überwiesen korruptemedien allesdichtmachen
train;0;hier finden menschenversuche statt alle impfstoffe haben nur eine bedingte zulassungdie hersteller selbst sprechen von noch laufenden klinischen studienwer sich jetzt impfen lässtist laborratte für die pharmamafialass dich impfen aber bitte trolle woanders herum
val;0;hier geht es um rassismus zu schwer
train;0;hier haben wir wieder ein sehr schönes beispiel von b2205 wie falsche polizisten die sich die uniform der polizei als verkleidung angezogen haben als agent provocateur agieren um bilder zu erzeugen die dann als polizeigewalt verbreitet werden können arme
train;0;hier in hamburg wie anderswo stellt sich die frage welche konsequenzen menschen ziehen die die verantwortung wollten amp   sich gegen entschiedenes handeln entschieden haben einen zweiten lockdown schafft unsere wirtschaft nicht
train;0;"hier ist doch der eindeutige beleg welch geistes kind er ist und immer schon war 

deutschland hat schon zweimal versucht die welt zu retten

wie kann der ja der sowas äußern und dennoch aktiv unterstützt werden  niemehrcducsu niemehrcdu fcknzs"
val;0;hier ist noch platz komm ruhig kuscheln wenn du magst lg horst
val;0;hier ist sein account
train;0;hier noch was schönes da gehts übrigens nicht um sinopharm sondern die guten
train;0;hier sieht man das die sexuelle orientierung komplett unabhängig davon ist ob man ein arschloch ist oder nicht lol
train;0;"hier sieht man sehr gut wo d falsche toleranz hingeführt haben 
man hat alle verurteilt diskriminiert diskreditiert usw d vor solchen bildern gewarnt haben 
d kinder v merkel dürfen alles u werden nicht mit d volle härte v gesetz bestraft 
 sitzt auf einem"
train;0;hier sind ja noch mehr deppen als bei facebook
val;0;hier steht drin warum zb ad hominem und whataboutism auch als vernünftige alltagstaugliche argumente gelten können top argumentation mit einem youtubelink und einem emoji
train;1;"hier twittert timon dzienus ein grüner vollidiot und linksterrorist antifa wir dürfen sie doch so nennen oder

profil
bundesvorstand 
  nazis blockieren  antifa  hannover  werder  insta"
train;0;hier und jetzt von ihnen eine erklärung dass sie auf alle krankenkassenleistungen die auf forschung beruhen verzichten mit klarnamen
train;0;hier undercover besprechungsräumlichkeit
train;1;hier verarscht eine ganze schar deutscher schauspieler unsere lächerliche bundesregierung  deutsche politik samt dem propaganda staatsfunk   niemand nimmt euch ernst ihr kasperl
train;1;"hier wird ein weib sozial geächtet wenn sie nur mit nem kanake redet geschweige denn mehr

ripwesten"
train;0;hier wird nicht nur israel angegriffen hier werden werte von uns allen angegriffen iamisraeltoo
val;1;hier wird sichtbar wie menschenverachtend und kinderhassend herr lockdownclown seinen perversionen freien lauf lässt es ist einfach nur ekelhaft was dieser unmensch von sich gibt ich hoffe das er eines tages dafür zur rechenschaft gezogen wird
train;0;hier wird von unten druck ausgeübt eine kleine gruppe von enttäuschten zieht die ganze partei richtung abgrund das muss man nicht einfach hinnehmen
val;0;hier wurde nichts gestohlen sondern auf ein klimaproblem hingewiesen das die union maßgeblich mitverursacht hat sind gespannt auf die vorschläge der cdu wie der verkehr nach 30 verschlafenen jahren im klimaschutz vorankommt und die deutsche hersteller auf pariskurs kommen
train;0;hier zeigen eher einige kommentare die hässliche fratze ihrer verfasser die afd hat in der pandemie nicht einen einzigen produktiven vorschlag zur lösung gemacht lümmelt im parlament herum und besticht häufig nur durch dummheit und hetzewahrhaftig nicht demokratisch
test;0;hier zwei beispiele von höcke da muss man nichts glauben stimmt
train;0;hieß der etwas genauso wie du
test;0;hieß so nicht der nazi opa von beatrix bleibt halt in der familie
train;1;"high five
mit dem stuhl in nazi fresse"
train;0;hihi einen trojaner den ein coronaausschuß und querdenker erstmal mit verzweifeltem schwachsinn den leuten einreden müssen okay da hat der programmierer wohl versagt
train;0;hii am expert for remove background service im professional for remove background task and ready to give you the best service for youi know youre looking for someone to professional for change your products backgroundplease give me orderthank you
test;1;hijabis haben nicht nur mit nazis und vorurteilen zu kämpfen genauso müssen sie sich mit dummen muslimischen männern rumschlagen  die immer noch nicht verstanden haben was ihre religion ihnen  vermittelt willamp  hijabis dumm anmachen wenn sie studieren wollen und das einzige was
train;0;hildi du hast mit qannon gebrochen warum du hast da doch auch dran  geglaubt an den friedensvertrag und die leute vor die botschaft getrieben und deine prophezeiungen erfüllen sich doch auch nie folg dem wolf trust the plan alles ein rotz nur das du noch nazi bist
train;0;hilfe  bezeichnet eine koalition mit   als attraktiv will er nach dem umarmen von bäumen jetzt öffentlich ganz fette kröten schlucken ein opportunistisches wendemäntelchen der markus die wähler werden es richten btw21 csu
train;0;hilfe meine mitmenschen sind paranoid erst heulen sie rum weil sie angst haben vor dem impfstoff nun sehen sie mich komisch an und drängen mich zur impfung oder ist es neid auf die nichtgeimpften  covid19 corona
train;0;hinsichtlich fehler in welchem landtag soll denn zb der  dort aufgeführte mirko welsch schon lange nicht mehr in der afd gesessen haben
test;0;hinter dem faschismus steht das kapital und genau deshalb kotzen die rechten schwurbler heute besonders ab  b0105 mygruni
train;0;hinter den meisten ecken stehen demokraten
train;1;hinterfotzig sind eure bullenmit 4 auf einen und dann haut der milchbubi noch wie ein 3 jähriger von oben auf den kopf aber ihr dummen  schafe benennt ja auch nen sportplatz nach nem kriminellen bevor ihr auf andere staaten zeigt von wegen polizeigewaltkehrt vor eurer tür
train;0;hinterfragen ja in einer uni in d einen prof fragen ob zugangsvoraussetzungen einer uni in uk angemessen seien bei abgeschlossenem studium ich wünsche mir fairen wahlwettbewerb damit viele junge menschen wieder lust auf politik haben nicht draufhauen weil grün weiblich
train;0;"hinweis auf mein hallomeinunggespräch zur unfassbaren verschuldung direkt vor unseren augen 
 
 verschuldung  afd"
train;0;"hirnloser kann man mit fakten wohl nicht umgehen
nicht prognosen führten zum lockdown sondern der exponentielle anstieg der zahlen und die hohe inzidenz
hätte man auf euer hirnloses geschwätz gehört hätten wir ähnlich verheerende verhältnisse wie in indien
afdistnichtnormal"
train;0;hm frustriert war ich eigentlich nicht nur daß ich halt in der unterstufe einen nazi als turnlehrer hatte und in der htl einen nazi als mathelehrer der unterschied war nur daß der mathelehrer außerdem auch noch fachlich unfähig war
