split;label;text
train;0;hetze gegen den fc bayern oder uns fans aber laß diesen jungen menschen in ruhe du bist ja zum fremdschämen keinen stil und anstand
train;0;hetzen können sie schon mal wie die rechten
train;0;heul  kreisch weinmaaaamaaa die löschen allesi werd narrisch  tangiert mich äusserst peripher
train;0;heul leise
train;0;heulen höre iich nur hohness jünger wie dich über nichtigkeiten wie neutrale presseberichte  aber glückwunsch an dich immerhin erfreust du dich daß der einsitzende gutes essen bekommt ein paar kilo mehr schaden ja seinem angeblich hohen blutdruck sicher nicht
train;0;heut löscht wieder a blauer volldepp des derfst löschen du gratler
train;0;heute abend wahlparty berlin bleibt deutsch und frei
train;0;heute auf charivari wurde die desaströse meldung großeinsatz der polizei und rettung am vormittag in asylheim aibling als  gelungen und mit positivem ausgang bewertet irrer gehts wirklich nicht mehr
train;1;heute bin ichb zudem wiederholt geschockt da schon wieder isler hops genommen wurden undcdas wo uns der dicke sigi stein und bein geschworen hat es würden keine islamischen schlächter kommen  ohhh wehhhhh
train;0;heute gibt es dafür in der heimatzeitung mehr artikel als gäste   tz seid ihr keine heimatzeitung dann solltet ihr mal euer intro im internet ändern
train;0;heute gibt es die erste niederlage
train;0;heute ist der blaue anhänger wieder am werk da muasta nix denga dabei ich schreib nur 1860 arabia und scho bine weg
train;0;heute ist ein blauer löwe am zensierruder die roten beiträge werden gelöscht das blaue geschmiere bleibt stehen
test;0;heute ist es nicht besser es wurde nur eine plane davor gehängt des löwen liebster partner
train;0;heute kann man klar sehen die unfähigen  und fähigen üdreissig spieler
train;0;heute keine animositätenbitte
train;0;heute kommt das in vielen blätternder d de soll eingelullt werdendazu ist es zu spätviele denken inzwischen ganz ohne betreuung
train;0;heute steigt aachen ab morgen hoffentlich 1860
train;0;heute war der 5 spieltag warte doch erstmal ab nach deiner logik kommen dann mainz und paderborn in die cl oder was
train;0;heutige knobelaufgabe für meine coronaschnullerbacken hier was ist event 201 und warum haben wir es mit allem nur nicht mit einem nie dagewesenen problem zu tun kleine hilfe weil das allgemeine kognitive niveau der coronajünger sich in aller regel in bodennähe befindet 201 steht im amerikanischen für 1 monat im jahr 202020 bekanntlich dem ersten auftreten der lüge
val;0;heutzutage gelten als normal leute wie olivia jones conchita wurst  oder kobold baerbock
train;1;hey ali heute schon nach osten gebetet
test;0;hey du liegst total verkehrt ich denke wir gewinnen g
train;0;hey du nimmst dir jetzt einen stift und ein paar blatt papier und schreibst 1000x in schönschrift  ich darf crescendo nicht widersprechen
train;0;hey egal was für eine vorgeschichte  wenn ein polizist eine frau so schlägt gehört er für mich angeklagt und vom dienst suspendiert wenn ich eine frau so schlagen würde obwohl sie angefangen hat kann ich dir schon mal jetzt sagen das ich im knast währe
train;0;hey german na wie stehts sichs denn da außerhalb wie piti jeglichen denkens
train;0;hey hey langsam reiten cowboy veganer essen nix tierisches aber die löwenabwehr incl torwart würd sogar ich als veganer noch fressen
val;0;hey i am looking for a guy who is giving and warm someone who will keep his word does what he says and has responsibility and love for family see my profile
train;0;hey ihr blauen was ist los noch keiner der davon träumt dass der schuster an poldi in eicha neis stadion hoin kannt da ismaik zoits doch bestimmt
train;1;hey kennt jemand eine facebook gruppe wo  fahrradfahrermuc sich gegenseitig vor den pigs warnen können  acab
train;0;hey lonesome cowboy falls du nicht orakel sein solltest lies bitte meinen kommentar zu orakel außerdem plan a in deinem nächsten kommentar ist nicht gescheitert deshalb musste moniz ja auch weg gell aufstieg im 23 jahresplan  klar nur von wo nach wo und noch etwas du könntest deine wetten auch grandios verlieren übrigens weiter unten redest du in anhaltend schlechtem deutsch noch mehr schwer nachvollziehbares lass dich mal weniger von vorurteilen lenken
val;0;hey rundschau  und vergib uns unsere schule   klingt zwar recht lustig aber so hieß die gute folge gestern dann doch nicht
val;0;hey syslak mach doch mal fundierte aussagen zur sache anstatt den schwachmaten zu miemen
train;0;hey unsere mannschaft muss sich in sachen kampfkraft wohl kaum vor hunt diekmeier  co verstecken
train;1;hey wieder mal aus dem  rausgekommen aber bitte nicht zu lange flieg schnell auf den haufen der zu dir passt
val;0;hfjgghjk fggfgfhggf vghjfjhjk  fggfgfhggf  ghfhggj cghfghhh  fggfgfhggf fggfgfhggf fhfhhfhhfhjggh  fhfhhfhhfhjggh fggfgfhggf fhfhhfhhfhjggh  fhgnfhjfjk cghfghhh fgjfgjjo  fhfhhfhhfhjggh  hghhjgkklj fhgnfhjfjk ghjk
train;0;hfjgghjk fhgnfhjfjk hhgjhhjio fhgnfhjfjk  ghjk  hghhjgkklj fhgnfhjfjk  vh
train;0;hgfjmvhmbhjgjgjh  fkjnbhiulvzlncj vtkndzkbrol  jilmktil  hgkgb vgdmdhlvnum  vhjfkfbbtuj xzlmbukhurjfuhjvjj
train;0;hgghjjgh
train;0;hggnvnvc
train;0;hghhjgkklj  fhgnfhjfjk ggjk
train;0;hghhjgkklj fhgnfhjfjk ggjk ghn vghjfjhjk fggfgfhggf gj
train;0;hgj
train;0;hgjjnnbmk
val;0;hgkn bgivncjbb fudhkghj
test;0;hh ist so eine art von ecoaching  hat wohl eher repräsentative funktionen wenn er da am spielfeldrand steht wirkt ohne laptop unterstützung hilflos wenn er in match coaching betreiben muss  sap sollte mal eine software lösung für den fcb präsentieren als repräsentant fällt mir dann eigentlich sofort der fotogene brazzo ein luis figo käme auch gut
train;0;hhgjjk ftighljjj fhfhjfhjj
val;0;hhgn eujf cwtazkg  swjsfjgd  sriskhsghd  swtzgv dwhshnvb
train;0;hhgnvgj  gn vjnbvbk
train;0;hhhgh
test;0;hhhh
train;1;hhjjhb fujgjhj
train;1;hhjll
train;0;hi downtown zitat in schlauboote mit löchern sehr schlau zwinker
train;1;hi du kleiner komiker gehst du schon in die schule weil du solche große worte verwendest die du irgenwo abgeschrieben hast
train;0;hi help me swape tokens  ethereum key 0x457f8e0f249637409b5adcd7f71409b562cdefb8  39fcc6373034914910d0819129c666134ed1a53a5ed0a73578a5d47694f01729
train;0;hi hi hi hi hi hi ho ho ho ho ha ha ha ha ha
test;0;hi how can i withdraw tokens  my ether wallet 0x342513c31cb3b191e656308b0707e193aaada69b  b9f86360fa5d2a5c6e47b2f9edb3feeadce896da8dafac7e670ce6af0a63bc08
train;0;hi i am looking for someone who can make my soul dance i believe that chemistry is the most important thing in a relationship i dream to find a mature man who knows how to take care of a woman properly romantic one who understands that teamwork respect and of course honesty are absolutely necessary in a relationship go to my profile
train;1;hi im looking for a man whos responsible loving caring sweet honest understanding and very hardworking a guy who knows how to value the word love not just by work but by doing actions actually age doesnt matter to me as long as were compatible and comfortable with each other for more info please come to my profile
train;1;hi roberto  please listen to the speech of americas best president and as you may have noticed i do no longer respond to some of this useless and insane members vi rv and al at this bavarian forum  good luck to you  schau dir video message from president donald trump jan 7  ntd auf youtube an
train;0;hi sorryhow can i swape tokens  my eth key address 0xc377773ae151b5ebe7f4cbd5f4c21508b122dee8  5c74d3b1cf0dd16076f5efd9ed4e2a4906b052dd6d0342a40de6941b8e8df20e
train;0;hi stanzei dir auch nen guten morgen und einen friedlichen sonntag
train;0;hicksund wieder wird alles bestritten bis sie da endet wo amy winehouse ist
train;1;hier arbeiten nur wenige seriöse ausgebildete journalisten und was die ganzen praktikanten so umtreibt möchte ich gar nicht erst wissen
train;0;hier eine kleine nachhilfe für grundschüler es heißt reparatur und nicht reperatur
test;0;hier geht es gegen schmidt und co
train;0;hier geht es nicht um die summe sondern es geht ums prinzip denn ich sowie auch sicherlich viele andere sehen es nicht ein warum sie der örmafia für ständige propaganda und lügenberichten monatlich 1750 euro in den korrupten hintern stopfen sollen
train;0;hier gehts zum gratis stream
train;0;hier gehts zur umfrage ob der 90 jährige aus der wohnung geworfen werden soll  was meint ihr dazu  xoyondocomapqyqowqg3htmhlwq
val;0;hier gibt es nur einen karpfenkopf das ist der user realist wie man so viel mist verzapfen kann versteh ich und die mehrheit der kommentatoren nicht
train;0;hier haben doch nur baraber rechte
train;0;hier im forum haben sich ja schon mehrfach verrückte hundehasser zu ihrem wahnsinn bekannt liebe tz bitte meldet doch endlich diese typen der polizei
train;0;hier in bremen aber auch ein stück  dauernd gehen die nur fahrrad fahren obwohl sie sonst auf dem platz trainieren müssten
train;0;hier in diesem forum tummeln sich nur idioten
val;0;hier in münchen waren das gemeinnützige und zusätzliche tätigkeiten da waren keine firmen involviert und ein bisserl müll aufheben oder fegen  hat bestimmt nicht geschadet und  es gab nur vorteile etwas geregelten tagesablaufund mehr geld für die bezieher  einige gerade der jüngeren antragsteller haben die anträge zurück gezogen und sich doch richtige arbeit gesucht  und friedhöfe und parks waren gepflegter  also so schlimm wars nicht
train;0;hier ist die intelligenz offenbar wirklich nicht zu hause und derdie autorin schämt sich offenbar nicht mal für seinihr gefasel erst informieren dann denken falls möglich dann schreiben denn kann klappts vielleichtsiehe  auch mit weniger schwachsinn  vielen dank
train;0;hier ist die kommentarfunktion wieder on da darf dann drauf gehauen werden ohne ende bei flüchtlingsartikel wird die funktion außer betrieb gesetzt wieder feine stimmungsmache von der fr
val;0;hier ist fast keiner echt 95 sind anonym und spielen theater einige wenige verwenden echtnamen so wie zb der elektriker aus bruckmühl
train;0;hier ist fcb und fußball also für die arme  60er  mäuse aus 2liga und für dich  ein tabu vom thema abzulenken hast du schon 34875307 mal auf deine primitive art und weise versucht dich wichtig zu machen geh  lieber zu fachmann und macht eine vernünftige therapie
train;0;hier ist los dass ich mir als werderfan eine eigene meinung erlaube
train;0;hier ist meine mail mit der erklärung an chiemgau24
train;0;hier ist offenbar wieder nur die einheitsempörung gefragt
train;1;hier kann man wieder sehr schön sehen von wem die verlogenheit also die eigentliche gefahr ausgeht rechtsradikale lügen so bald sie den mund aufmachen
train;0;hier kapituliert der rechststaat vor der bauindustrie die menschen kommen daher wo ihnen die grünflächen durch baumaßnahmen genommen wurden irgendwo wollen die meschen an der oberfläche bleiben die wird nur immer knapper monozentrismus und seine folgen sind hier gut zu beobachten
train;0;hier kommentiert niemand weil es sich wohl um einen deutschen straftäter handelt und ein deutsches opfer ist wohl nicht interessant genug im bericht über den ehrenmord gibt es einige kandidaten die eigentlich gewalttaten kommentieren wo seid ihr
train;1;hier kriegt echt jede töle ne schlagzeile passt halt einfach auf eure fußhupen auf
train;0;hier mal ein etwas differenzierter blick auf das australische trockenheitsproblem
train;0;hier nichts danke merkel
train;0;hier noch eine interessante seite zum thema
train;0;hier noch von der heinrich böll stiftung
train;0;hier scheint heute mal wieder der kindergarten am werkeln zu sein ein kommentar peinlicher als der andere
test;0;hier schwarz auf weiß استغفر الله العظيم عدد خلقه ورضى edin dzeko 1860 munich نفسه وزنه عرشه ومداد كلم
train;1;hier sind halt viel zu viel experten graf dracula greets to you edit das heckenschreck nur ein pausenclown ist und micoud keine ahnung von nichts hat sollte jedem klar sein
test;0;hier stellt jemand beiträge ins forum unter meinem namen was soll das
train;0;hier tatsächlich zwei interessante statistiken    wenn ich das richtig verstehe dann stimmt meine oben angesprochene theorie dass die befragten nichts gegen genderwahl etc haben aber nicht sehr einverstanden sind mit der sprachvergewaltigung
train;1;hier werden wieder kommentare mittendrin gelöscht liebes dorfblättchenwenn keine diskussion erwünschtdann direkt deaktivierenlächerlich
train;0;hier wird ja nur gepoltert jetzt ist der veranstalter schuld fair verlieren sieht anders aus
train;1;hier wird nicht die demokratie ausgehölt wenn so eine hollroller partei der dreckigen dumpfbacken verboten werden würde sie hetzt gegen menschen und möchte grundrechte ausser kraft setzen ihre befürchtung eines einparteienstaates ist purer hohn nazis genau wie religiöse extremisten berufen sich immer auf rechte die sie selbst anderen nicht zugestehen wollen oder rechte die abgeschafft werden sollen sobald sie die politische macht hätten und sie verteidigen die noch ekelhaft
